backlogging_cost,half_width,item_id,lead_time,lower,mean,stddev,upper
1000.0,0.6012900253734588,83105,0.0,206.11209527362848,206.71338529900194,3.067806251905402,207.3146753243754
1000.0,1.032270413730078,83105,1.0,264.5985674209988,265.6308378347289,5.266685784337133,266.66310824845897
10000.0,0.7426902817181908,83105,0.0,255.05612654362724,255.79881682534543,3.7892361312152594,256.54150710706364
