,,,average_inventory_level_0,average_inventory_level_0,average_inventory_level_1,average_inventory_level_1,average_inventory_level_2,average_inventory_level_2,surgeries_backlogged_0,surgeries_backlogged_0,surgeries_backlogged_1,surgeries_backlogged_1,surgeries_backlogged_2,surgeries_backlogged_2,service_level_0,service_level_0,service_level_1,service_level_1,service_level_2,service_level_2,delta_service_level_1,delta_service_level_1,delta_service_level_2,delta_service_level_2,cost_0,cost_0,cost_1,cost_1,cost_2,cost_2,value_1,value_1,value_2,value_2,inv_reduced_1,inv_reduced_1,inv_reduced_2,inv_reduced_2
,,,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth,mean,halfwidth
backlogging_cost,lead_time,item_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.0,1686,6.878120547945206,0.013933563855007753,5.932695890410958,0.013108876426597546,5.947528767123282,0.013004200477712245,3.12,0.18892610703658716,2.75,0.15301814271516953,2.726,0.15219810799349642,0.998055988289335,0.00011756776356752627,0.9982859333260811,9.523703906464525e-05,0.9983010124730816,9.471649817822565e-05,0.0002299450367463014,0.00011693323943008966,0.00024502418374649284,0.00011787239988478268,2822.514,18.32365870988905,2440.434,15.060049652958677,2443.448,15.004751112918441,0.13254660234967797,0.005955555501953397,0.13142196738925416,0.006004604091740186,0.1372408805305742,0.0018476402038167163,0.13506214743830477,0.0019089242927919248
100.0,0.0,21920,10.249956164383567,0.020775021137935633,7.6482356164383525,0.015597903431432514,7.6192986301369885,0.0155453927660059,2.902,0.1783577599859339,2.93,0.15780373734484238,2.98,0.1619012202548208,0.9981913623394397,0.00011103244380682608,0.9981726083950049,9.835493221451524e-05,0.998141350223638,0.00010092097526413517,-1.87539444350735e-05,0.00012838275463509431,-5.00121158016682e-05,0.00012989112964199875,4031.434,17.53261832058124,3084.606,16.039976777276355,3079.044,16.305808638412408,0.23349247379473134,0.004604355687349139,0.23487121892360083,0.004664255354857122,0.2535522703278043,0.0017828669926321598,0.25636838037956594,0.0018024718405021487
100.0,0.0,38197,12.049315068493149,0.025220878635096953,8.747090410958904,0.01802935270307682,8.724000000000002,0.017762501026666034,2.954,0.20474044043324707,2.852,0.16205528435444488,2.904,0.16282832563408614,0.9981590463670186,0.00012725681691637048,0.998219822717267,0.00010135108426180025,0.9981876158260461,0.0001018461609451567,6.077635024863604e-05,0.00014233026527231513,2.8569459027728118e-05,0.00014290782554364753,4693.4,20.418600065469718,3477.888,16.054625835152283,3474.66,16.13660855613967,0.2576505197527092,0.0040717696715928346,0.25831528333719084,0.004118452153536642,0.27378293896347017,0.0017322010044250168,0.27568921337453184,0.0017470558666803407
100.0,0.0,47320,11.772668493150688,0.021086301918284645,8.443747945205475,0.016076094561438325,8.458624657534246,0.016057883056044477,3.604,0.23817321282797527,3.17,0.1733929927073179,3.156,0.17336117455993427,0.9977529312000127,0.0001484629981763867,0.9980218149999861,0.00010820879437688773,0.9980305393886099,0.0001081982437204072,0.0002688837999727107,0.00015807736213549183,0.0002776081885967241,0.00015751839292898898,4657.424,23.332326738793903,3398.968,16.9544860222775,3402.998,16.951401270445672,0.2684672569663171,0.004410508349387157,0.2676050049845482,0.004404419169200903,0.28256562700212584,0.0015584257090864306,0.2812973728077824,0.0015730620333881187
100.0,0.0,82099,9.74397808219178,0.023534941735539338,7.354564383561644,0.01614705386947865,7.345441095890413,0.016091755886369113,3.672,0.21074176665103667,3.054,0.17651068349762855,3.046,0.16878511293594584,0.9977103830097649,0.00013125223016970707,0.9980950787204691,0.00011001477092905784,0.998100318233867,0.00010514181671744307,0.00038469571070327244,0.0001406668484088665,0.0003899352241011815,0.00014076919899859075,3923.752,20.554478507840262,2989.816,16.643551433296345,2985.686,16.069248929405905,0.2360793282420958,0.005003602428983914,0.23701482952436606,0.005034533260196991,0.24484618240417685,0.0019428075772057827,0.24576221745110033,0.0019990315540498334
100.0,1.0,1686,9.52617534246575,0.024553793706768592,8.541079452054797,0.019807295614423896,7.79217534246575,0.023272631030305378,2.922,0.2231977226837227,10.18,0.3732408192039022,2.964,0.18935474689798507,0.9981811254268402,0.00013852432390455452,0.9936540629314442,0.00023176240820330552,0.9981526403547739,0.00011789662563480846,-0.004527062495395555,0.0002347201094563497,-2.8485072066921857e-05,0.00014451156831080973,3769.254,21.806541339558382,4135.494,35.81866767941271,3140.544,18.54818079891731,-0.10022216436945362,0.010202448100337654,0.16456410565093613,0.005485491535748431,0.10296630275732636,0.0022588339859258284,0.1817223861533328,0.0023080798073674747
100.0,1.0,21920,13.458049315068488,0.038316931863239215,11.746443835616438,0.026771954591920433,10.031386301369869,0.028647393368816883,3.514,0.23620730829675862,12.478,0.43348816238877835,3.308,0.2032575000220164,0.9978085672983957,0.00014747731205342143,0.9922206229916731,0.0002697476438271205,0.997936340302493,0.0001268228256782054,-0.0055879443067216854,0.00027188267141252034,0.00012777300409891668,0.00016431344596374485,5263.588,23.300230424450724,5535.252,41.16952081181984,3992.256,20.621056040935553,-0.05360928350209628,0.008534343930620246,0.2401570169306328,0.00450497032341773,0.1266703813832159,0.0021571838205853237,0.25404679060353863,0.0025591038346274735
100.0,1.0,38197,16.17513424657533,0.042690400302933106,14.02358904109589,0.030877317389664222,11.692032876712338,0.031555590083021307,3.148,0.23892867887133182,11.864,0.4238814743920757,2.858,0.18893090577033708,0.9980374259403814,0.00014880114857500294,0.9926031876589874,0.0002633399072666527,0.9982169443310125,0.00011796039836514265,-0.005434238281394339,0.0002530065996569728,0.0001795183906315996,0.00015796240122599036,6218.724,23.94405244373969,6305.01,39.503558575496456,4553.392,18.845815404528278,-0.01510625863427357,0.006693141668039384,0.26672023843948706,0.003640874061492206,0.13263030819627886,0.0018799361794018057,0.276706053509153,0.0022866012509566045
